Adım	Kırmızı	Sarı	Skor
166384	0	0	0
166720	5	1	6
166888	7	2	9
166928	5	0	5
167000	5	0	5
167832	2	0	2
168144	2	0	2
168184	2	0	2
168840	1	0	1
169000	1	0	1
169112	5	0	5
169184	3	0	3
169192	5	0	5
169280	1	1	2
170440	0	0	0
170704	1	0	1
170792	3	0	3
170944	3	0	3
171040	1	0	1
171112	1	0	1
172544	0	0	0
172768	12	0	12
172936	2	0	2
173128	2	0	2
173224	0	0	0
173504	3	0	3
173512	4	0	4
173640	8	1	9
173656	1	0	1
174360	0	0	0
174368	0	0	0
174808	2	0	2
175360	5	2	7
175384	3	0	3
175624	2	0	2
175672	1	1	2
176272	0	0	0
176816	8	0	8
177000	5	1	6
177560	5	1	6
177776	3	0	3
177784	2	0	2
177832	0	0	0
179072	4	1	5
179136	7	2	9
179152	7	1	8
179288	1	0	1
179504	12	0	12
180192	3	0	3
180376	5	0	5
180912	1	0	1
180936	5	0	5
181384	2	0	2
181848	1	0	1
181944	5	2	7
181960	7	1	8
182648	6	0	6
182984	0	0	0
183336	1	0	1
183408	5	0	5
183432	2	0	2
183496	1	1	2
183688	7	0	7
183936	2	0	2
184856	0	0	0
184984	1	0	1
185064	3	0	3
185208	5	0	5
185248	1	1	2
185432	0	0	0
185608	4	0	4
185768	2	1	3
185936	1	0	1
186968	6	0	6
187648	2	0	2
187856	6	1	7
188568	7	1	8
188584	7	0	7
188608	2	2	4
188672	9	1	10
189632	2	0	2
190040	7	0	7
190088	7	0	7
190336	9	1	10
190496	1	0	1
190856	6	0	6
190936	5	1	6
191320	1	0	1
192088	1	0	1
192752	3	0	3
192848	4	2	6
193216	5	0	5
193304	6	0	6
193456	1	0	1
193712	2	0	2
193984	9	1	10
194040	3	0	3
194176	1	0	1
194368	5	2	7
194848	2	0	2
195080	6	0	6
195560	4	0	4
196176	1	0	1
196480	5	1	6
196688	10	0	10
196952	8	1	9
197408	7	0	7
197432	7	0	7
197848	5	0	5
197912	4	1	5
198552	6	0	6
198568	2	0	2
198712	6	1	7
199008	0	0	0
199720	2	0	2
199920	3	0	3
200016	0	0	0
200160	2	0	2
200208	3	0	3
201032	6	0	6
201088	9	2	11
201464	8	0	8
202376	0	0	0
202408	8	0	8
202496	4	0	4
202560	2	0	2
203008	3	0	3
203552	3	0	3
204008	0	0	0
204288	3	1	4
204384	0	0	0
204688	12	1	13
204760	1	0	1
205240	2	0	2
205712	0	1	1
205752	11	1	12
206096	6	0	6
206184	0	0	0
206416	5	0	5
206928	7	1	8
207072	5	0	5
207720	4	0	4
207816	0	0	0
208032	1	0	1
208224	8	1	9
208400	6	0	6
209712	6	0	6
209792	8	1	9
209816	1	0	1
210224	3	0	3
210392	8	0	8
210416	6	0	6
210592	6	1	7
210608	4	0	4
210808	5	0	5
210920	2	0	2
211848	10	0	10
211992	0	0	0
212208	0	0	0
212224	1	0	1
212528	1	0	1
212808	1	0	1
212904	0	0	0
213488	10	0	10
213616	1	0	1
214704	4	0	4
215216	2	0	2
215248	8	1	9
215336	12	0	12
215600	9	0	9
216056	4	1	5
216432	5	0	5
217360	7	1	8
217552	0	0	0
217840	5	1	6
217944	1	0	1
218128	15	2	17
218480	2	1	3
219088	1	0	1
219776	0	0	0
